0 	0
1 	0.99
2 	0.98
3 	1.02
4 	1.06
5 	1.05
6 	1.04
7 	1.03
8 	1.17
9 	1.16
10 	1.15
11 	1.24
12 	1.28
13 	1.27
14 	1.46
15 	1.5
16 	1.64
17 	1.68
18 	1.67
19 	1.66
20 	1.65
21 	1.69
22 	1.68
23 	1.67
24 	1.76
25 	1.8
26 	1.79
27 	1.83
28 	1.87
29 	1.91
30 	1.95
31 	1.94
32 	1.93
33 	1.92
34 	1.91
35 	1.9
36 	1.89
37 	1.93
38 	1.92
39 	1.96
40 	2
41 	1.99
42 	1.98
43 	2.12
44 	2.11
45 	2.15
46 	2.19
47 	2.23
48 	2.32
49 	2.36
50 	2.4
51 	2.39
52 	2.43
53 	2.42
54 	2.51
55 	2.5
56 	2.59
57 	2.58
58 	2.57
59 	2.76
60 	2.75
61 	2.79
62 	2.78
63 	2.77
64 	2.76
65 	2.8
66 	2.79
67 	2.83
68 	2.87
69 	2.91
70 	2.9
71 	3.04
72 	3.08
73 	3.12
74 	3.11
75 	3.15
76 	3.14
77 	3.18
78 	3.17
79 	3.16
80 	3.15
81 	3.14
82 	3.13
83 	3.12
84 	3.16
85 	3.15
86 	3.14
87 	3.18
88 	3.22
89 	3.21
90 	3.2
91 	3.19
92 	3.28
93 	3.37
94 	3.36
95 	3.35
96 	3.34
97 	3.38
98 	3.42
99 	3.46
100 	3.45
101 	3.54
102 	3.58
103 	3.67
104 	3.66
105 	3.75
106 	3.74
107 	3.73
108 	3.72
109 	3.76
110 	3.8
111 	3.79
112 	3.78
113 	3.77
114 	3.76
115 	3.75
116 	3.74
117 	3.78
118 	3.77
119 	3.76
120 	3.75
121 	3.79
122 	3.83
123 	3.82
124 	3.81
125 	3.8
126 	3.84
127 	3.93
128 	3.92
129 	3.91
130 	3.9
131 	3.89
132 	3.88
133 	3.92
134 	3.96
135 	4
136 	3.99
137 	3.98
138 	3.97
139 	4.01
140 	4
141 	3.99
142 	3.98
143 	4.02
144 	4.01
145 	4.05
146 	4.04
147 	4.03
148 	4.02
149 	4.06
150 	4.05
151 	4.04
152 	4.03
153 	4.02
154 	4.01
155 	4.05
156 	4.09
157 	4.08
158 	4.07
159 	4.11
160 	4.15
161 	4.14
162 	4.13
163 	4.12
164 	4.11
165 	4.15
166 	4.14
167 	4.13
168 	4.12
169 	4.16
170 	4.15
171 	4.19
172 	4.23
173 	4.22
174 	4.26
175 	4.25
176 	4.24
177 	4.28
178 	4.27
179 	4.26
180 	4.3
181 	4.29
182 	4.28
183 	4.32
184 	4.31
185 	4.35
186 	4.44
187 	4.43
188 	4.42
189 	4.46
190 	4.45
191 	4.49
192 	4.48
193 	4.47
194 	4.46
195 	4.45
196 	4.44
197 	4.53
198 	4.52
199 	4.51
200 	4.5
201 	4.54
202 	4.53
203 	4.52
204 	4.51
205 	4.5
206 	4.49
207 	4.48
208 	4.47
209 	4.46
210 	4.45
211 	4.49
212 	4.48
213 	4.52
214 	4.56
215 	4.55
216 	4.54
217 	4.53
218 	4.57
219 	4.56
