0 	0
1 	0.9
2 	0.85
3 	1.1
4 	1.35
5 	1.45
6 	1.7
7 	1.65
8 	1.7
9 	1.7
10 	1.7
11 	1.65
12 	1.8
13 	1.95
14 	1.85
15 	1.9
16 	1.95
17 	2.2
18 	2.15
19 	2.25
20 	2.2
21 	2.15
22 	2.25
23 	2.25
24 	2.3
25 	2.5
26 	2.5
27 	2.55
28 	2.5
29 	2.55
30 	2.55
31 	2.45
32 	2.55
33 	2.6
34 	2.65
35 	2.6
36 	2.65
37 	2.65
38 	2.6
39 	2.6
40 	2.75
41 	2.7
42 	2.65
43 	2.7
44 	2.8
45 	2.95
46 	3
47 	3.1
48 	3.15
49 	3.15
50 	3.1
51 	3.1
52 	3.15
53 	3.2
54 	3.25
55 	3.4
56 	3.5
57 	3.65
58 	3.6
59 	3.6
60 	3.7
61 	3.85
62 	4
63 	4
64 	3.95
65 	4.05
66 	4.05
67 	4.1
68 	4.15
69 	4.2
70 	4.25
71 	4.3
72 	4.35
73 	4.4
74 	4.55
75 	4.5
76 	4.45
77 	4.45
78 	4.55
79 	4.65
80 	4.7
81 	4.75
82 	4.7
83 	4.65
84 	4.6
85 	4.65
86 	4.7
87 	4.7
88 	4.75
89 	4.9
90 	4.95
91 	4.9
92 	4.85
93 	4.8
94 	4.75
95 	4.9
96 	4.8
97 	4.85
98 	4.75
99 	4.85
100 	5
