0 	0
1 	0.9
2 	0.8
3 	0.7
4 	0.6
5 	0.5
6 	0.5
7 	0.55
8 	0.6
9 	0.85
10 	0.9
11 	0.9
12 	0.8
13 	0.7
14 	0.6
15 	0.5
16 	0.45
17 	0.5
18 	0.45
19 	0.65
20 	0.85
21 	0.9
22 	0.8
23 	0.7
24 	0.65
25 	0.55
26 	0.55
27 	0.45
28 	0.55
29 	0.65
30 	0.85
31 	0.9
32 	0.8
33 	0.7
34 	0.6
35 	0.55
36 	0.45
37 	0.45
38 	0.5
39 	0.6
40 	0.85
41 	0.9
42 	0.8
43 	0.7
44 	0.6
45 	0.5
46 	0.4
47 	0.4
48 	0.4
49 	0.7
50 	0.7
51 	0.9
52 	0.8
53 	0.7
54 	0.6
55 	0.5
56 	0.4
57 	0.45
58 	0.5
59 	0.5
60 	0.85
61 	0.9
62 	0.8
63 	0.7
64 	0.65
65 	0.55
66 	0.5
67 	0.5
68 	0.6
69 	0.8
70 	0.85
71 	0.9
72 	0.8
73 	0.7
74 	0.65
75 	0.65
76 	0.6
77 	0.5
78 	0.5
79 	0.65
80 	0.95
81 	0.9
82 	0.8
83 	0.7
84 	0.6
85 	0.55
86 	0.55
87 	0.65
88 	0.6
89 	0.9
90 	0.95
91 	0.9
92 	0.8
93 	0.7
94 	0.6
95 	0.5
96 	0.45
97 	0.45
98 	0.5
99 	0.6
100 	0.8
