0 	0
1 	0.99
2 	1.03
3 	1.02
4 	1.01
5 	1.05
6 	1.09
7 	1.08
8 	1.12
9 	1.11
10 	1.15
11 	1.14
12 	1.13
13 	1.27
14 	1.31
15 	1.35
16 	1.54
17 	1.73
18 	1.72
19 	1.81
20 	1.8
21 	1.84
22 	1.83
23 	1.87
24 	1.91
25 	2
26 	1.99
27 	2.08
28 	2.12
29 	2.11
30 	2.1
31 	2.09
32 	2.13
33 	2.17
34 	2.16
35 	2.2
36 	2.24
37 	2.28
38 	2.32
39 	2.41
40 	2.4
41 	2.44
42 	2.43
43 	2.52
44 	2.51
45 	2.5
46 	2.49
47 	2.53
48 	2.57
49 	2.66
50 	2.65
51 	2.74
52 	2.78
53 	2.77
54 	2.76
55 	2.75
56 	2.74
57 	2.73
58 	2.72
59 	2.71
60 	2.75
61 	2.74
62 	2.73
63 	2.72
64 	2.71
65 	2.75
66 	2.79
67 	2.78
68 	2.82
69 	2.86
70 	2.85
71 	2.84
72 	2.83
73 	2.82
74 	2.86
75 	2.95
76 	2.94
77 	2.93
78 	2.92
79 	2.91
80 	2.95
81 	2.99
82 	3.03
83 	3.02
84 	3.01
85 	3
86 	2.99
87 	2.98
88 	2.97
89 	3.01
90 	3.05
91 	3.04
92 	3.13
93 	3.12
94 	3.11
95 	3.15
96 	3.14
97 	3.13
98 	3.22
99 	3.21
100 	3.25
101 	3.24
102 	3.23
103 	3.22
104 	3.26
105 	3.25
106 	3.24
107 	3.23
108 	3.32
109 	3.31
110 	3.3
111 	3.34
112 	3.33
113 	3.37
114 	3.41
115 	3.4
116 	3.39
117 	3.43
118 	3.47
119 	3.56
120 	3.55
121 	3.54
122 	3.53
123 	3.57
124 	3.66
125 	3.65
126 	3.64
127 	3.63
128 	3.62
129 	3.61
130 	3.65
131 	3.64
132 	3.63
133 	3.62
134 	3.61
135 	3.65
136 	3.64
137 	3.68
138 	3.67
139 	3.71
140 	3.7
141 	3.69
142 	3.68
143 	3.67
144 	3.71
145 	3.7
146 	3.69
147 	3.68
148 	3.72
149 	3.71
150 	3.75
151 	3.79
152 	3.78
153 	3.82
154 	3.81
155 	3.8
156 	3.79
157 	3.78
158 	3.77
159 	3.76
160 	3.75
161 	3.74
162 	3.73
163 	3.72
164 	3.71
165 	3.7
166 	3.69
167 	3.78
168 	3.77
169 	3.81
170 	3.85
171 	3.84
172 	3.83
173 	3.87
174 	3.91
175 	3.95
176 	3.94
177 	3.93
178 	3.92
179 	3.91
180 	3.95
181 	3.99
182 	3.98
183 	3.97
184 	3.96
185 	3.95
186 	3.99
187 	3.98
188 	4.07
189 	4.11
190 	4.1
191 	4.09
192 	4.08
193 	4.07
194 	4.06
195 	4.05
196 	4.09
197 	4.13
198 	4.17
199 	4.21
200 	4.2
201 	4.19
202 	4.23
203 	4.22
204 	4.21
205 	4.25
206 	4.24
207 	4.23
208 	4.22
209 	4.21
210 	4.2
211 	4.24
212 	4.23
213 	4.22
214 	4.21
215 	4.2
216 	4.24
217 	4.23
218 	4.22
219 	4.21
