0 	0
1 	0.999
2 	0.998
3 	0.997
4 	0.996
5 	0.995
6 	1.044
7 	1.093
8 	1.142
9 	1.141
10 	1.14
11 	1.139
12 	1.188
13 	1.187
14 	1.186
15 	1.235
16 	1.234
17 	1.283
18 	1.282
19 	1.331
20 	1.33
21 	1.379
22 	1.428
23 	1.477
24 	1.526
25 	1.525
26 	1.524
27 	1.523
28 	1.522
29 	1.521
30 	1.52
31 	1.519
32 	1.568
33 	1.567
34 	1.616
35 	1.615
36 	1.614
37 	1.663
38 	1.662
39 	1.661
40 	1.66
41 	1.659
42 	1.708
43 	1.707
44 	1.706
45 	1.705
46 	1.804
47 	1.803
48 	1.802
49 	1.801
50 	1.85
51 	1.849
52 	1.848
53 	1.847
54 	1.846
55 	1.845
56 	1.844
57 	1.843
58 	1.892
59 	1.891
60 	1.89
61 	1.889
62 	1.888
63 	1.887
64 	1.936
65 	1.935
66 	1.934
67 	1.983
68 	1.982
69 	1.981
70 	1.98
71 	1.979
72 	1.978
73 	2.027
74 	2.026
75 	2.025
76 	2.024
77 	2.023
78 	2.022
79 	2.071
80 	2.07
81 	2.069
82 	2.068
83 	2.067
84 	2.066
85 	2.065
86 	2.064
87 	2.063
88 	2.062
89 	2.061
90 	2.06
91 	2.059
92 	2.058
93 	2.057
94 	2.056
95 	2.055
96 	2.054
97 	2.103
98 	2.102
99 	2.101
100 	2.1
101 	2.099
102 	2.148
103 	2.147
104 	2.146
105 	2.145
106 	2.144
107 	2.143
108 	2.142
109 	2.141
110 	2.14
111 	2.139
112 	2.138
113 	2.137
114 	2.136
115 	2.135
116 	2.134
117 	2.133
118 	2.132
119 	2.131
120 	2.13
121 	2.129
122 	2.128
123 	2.127
124 	2.176
125 	2.225
126 	2.224
127 	2.223
128 	2.222
129 	2.221
130 	2.22
131 	2.219
132 	2.218
133 	2.217
134 	2.216
135 	2.215
136 	2.264
137 	2.263
138 	2.262
139 	2.261
140 	2.26
141 	2.259
142 	2.308
143 	2.307
144 	2.306
145 	2.305
146 	2.354
147 	2.353
148 	2.352
149 	2.401
150 	2.4
151 	2.399
152 	2.548
153 	2.547
154 	2.546
155 	2.545
156 	2.544
157 	2.543
158 	2.542
159 	2.541
160 	2.54
161 	2.539
162 	2.538
163 	2.537
164 	2.536
165 	2.585
166 	2.584
167 	2.583
168 	2.582
169 	2.631
170 	2.63
171 	2.629
172 	2.628
